title,bvid,link,up,play,bulletchat,reply,like,coin,favorite,share,labels,length
上班主打一个勤俭持家！,BV14X4y1Q7pn,https://b23.tv/BV14X4y1Q7pn,派小轩,4481597,357,981,230262,3289,6956,3643,"['B站小剧场', '影视', '短片', '职场', '短片', '搞笑', '生活', '短剧', '剧情', '原创', '上班', 'B站小剧场·新春放映会']",98
#内向 #社恐,BV1h84y1J7XQ,https://b23.tv/BV1h84y1J7XQ,小圣来了H,3093656,1446,1592,299740,7912,16362,9636,"['生活', '日常', '内向社恐']",102
好速写就是把线条画好细节画多吗,BV12M4y1d777,https://b23.tv/BV12M4y1d777,美院天子聊画画,3403091,805,2385,139833,944,8854,650,"['生活', '绘画', '绘画', '美术', '美术生', '速写', '艺考']",114
王老菊教你出千换牌,BV1HM4y1o7Hc,https://b23.tv/BV1HM4y1o7Hc,怕上火暴王老菊,1244466,12539,3707,56711,43659,13338,6358,"['游戏', '单机游戏', '卡牌游戏', '桌游棋牌', '王老菊']",3768
做对这几步，中年男同事也能1秒回春！你不想学吗,BV1124y1H7Bz,https://b23.tv/BV1124y1H7Bz,怪力阿猛,401234,2962,731,49866,41391,5210,1361,"['无穿搭不春天', '时尚', '穿搭', '种草', '穿搭', '美妆', '服饰', '改造', '帅哥', '造型', '旧物改造', '小缸和阿灿']",664
徐猩，来接强子下课！,BV1fs4y157Gf,https://b23.tv/BV1fs4y157Gf,七颗猩猩QKXX,2017433,281,484,134182,2467,7017,4427,"['这个学非上不可吗', '生活', '搞笑', '校园星发现·up！开学啦']",88
一位农夫不慎把兽用抗生素注射进了他的大腿，这是他的器官发生的变化,BV1UY411r7Vv,https://b23.tv/BV1UY411r7Vv,Chubbyemu,2143508,5254,2102,94736,10775,12062,3889,"['万物研究所', '知识', '科学科普', '医学', '生物', '4K', '科学', '健康', '知识', '万物研究所·第八期']",490
当有网友质疑消防员的实力时！那就安排上，玩的就是真实，对比不是很合理，只为了体现一下术业有专攻。,BV1mX4y1Q7gM,https://b23.tv/BV1mX4y1Q7gM,硬汉形象26,10105993,909,718,64504,3591,58626,278,"['运动', '健身', '田径', '健身', '消防员', '特种兵', '对比', '网友', '实力']",348
当你把台球练到极致的时候 2.0,BV12Y4y1U7Bx,https://b23.tv/BV12Y4y1U7Bx,张镇辉台球教学,1961555,2414,471,134344,4020,4320,2363,"['Monsters', '万物皆可三体', '运动', '运动综合', '台球', '爱心', '台球教学', '桌球', '台球技巧', '三体航行企划']",63
盘点一下本周刷到的热门穿搭视频（2）,BV1ao4y1h7vF,https://b23.tv/BV1ao4y1h7vF,文森特别6,1147326,426,543,39264,700,6626,486,"['无穿搭不春天', '时尚', '穿搭', '潮流', '穿搭', '废土风', '辣妹', '高街', 'chanel', 'Margiela']",159
古法凤凰衣，在爷爷奶奶的那个年代，鸡蛋壳都是好东西，卵孵鸡后里面那层白色卵膜，有个优雅的名字叫凤凰衣,BV1Nv4y1Y7qb,https://b23.tv/BV1Nv4y1Y7qb,百草园日记,1668892,119,555,25934,277,3099,209,"['三农繁星计划', '生活', '三农', '生活', '记录', '乡村生活', '农村生活', '三农繁星计划7.0 在希望的田野上']",36
全网吹爆的大单槽，我替你们买了,BV14X4y197Bw,https://b23.tv/BV14X4y197Bw,卡门卡卡_,1444315,957,1887,109863,23827,6909,4696,"['家居好物红黑榜', '生活', '家居房产', '大单槽', '人间除草机', '水槽', '厨房好物']",138
骑行大兴安岭，运气爆棚入住路边玻璃房，这里是全球唯一爱情坐标点,BV18L411Z7xJ,https://b23.tv/BV18L411Z7xJ,徐云流浪中国,1400658,24353,5090,103151,69372,6782,2799,"['户外出行达人集合！', '生活', '出行', '骑行', '2023-bilibili出行达人征集令']",1449
原料靠化缘，给小助理复刻赫莲娜黑绷带！,BV1554y1c7oU,https://b23.tv/BV1554y1c7oU,技术员小星星,353193,141,357,26391,956,4369,1869,"['假如我是美妆UP主', '时尚', '美妆护肤', '化妆品', '护肤', '美妆', '护肤品', '时尚', '实验', '产品', '分享', '赫莲娜黑绷带', '普通人变美指南（新年版）']",291
千万别报这种坑人的旅游团。。。,BV1hj41137ff,https://b23.tv/BV1hj41137ff,nya酱的一生,1222018,4397,1661,79072,28261,7038,8205,"['2023的第一场旅行', '生活', '出行', '旅游', '生活记录', '海边', '三亚', '夫妻', '情侣旅游', '2023-bilibili出行达人征集令']",696
是谁在漫展上吹唢呐？！ | 2023CPSP【4k】,BV1hX4y1Q7sB,https://b23.tv/BV1hX4y1Q7sB,六二二同学w,318641,444,259,17444,1678,5008,872,"['无期迷途UP主激励计划', '时尚', '仿妆cos', '漫展', 'COSPLAY', '4K', '嘟嘟', '二次元', '无期迷途', '唢呐', 'CPSP', '六二二', '无期迷途UP主激励计划第四期']",264
一长一短，一长又一短,BV1ZT411i7Eo,https://b23.tv/BV1ZT411i7Eo,插花艺术倪志翔,1659516,549,1217,157321,2614,10710,2401,"['生活', '手工', '东方自然风', '倪志翔', '插花', '插花艺术']",51
mystery of love,BV1m84y1774Z,https://b23.tv/BV1m84y1774Z,铁铁铁盒,3284860,2612,5692,538864,87967,155705,34608,"['Mystery of Love', '玩转竖屏演奏', '音乐', '演奏', '钢琴', 'mystery of love', '合奏', '长笛', '高中生', '演奏挑战赛4.0', '请以你的名字呼唤我']",138
谁教你这样剪的？？！！,BV1L54y1w774,https://b23.tv/BV1L54y1w774,归舟四郎,9099472,4481,4651,621143,356969,243071,90142,"['说书人', '用整活把狂飙变乱飙', '影视', '影视剪辑', '张译', '影视剪辑', '李响', '安欣', '高启强', '张颂文', '踩点', '影娱新春游园会', '狂飙']",180
⭐️阳光开朗大_____⭐️,BV1Yj411N7gV,https://b23.tv/BV1Yj411N7gV,抽象派无颜卒,6906486,1840,2367,608203,95549,161724,90377,"['阳光开朗大男孩', '生活', '搞笑', '鬼畜', '搞笑', '高能', '抽象', '卡点']",36
《人 类 起 源》,BV1824y1p7bK,https://b23.tv/BV1824y1p7bK,某幻君,6808388,25360,9250,483255,271164,158992,22524,"['游戏', '单机游戏', '搞笑', '某幻', '娱乐', '游戏', '老番茄', '花少北', '沙雕', '中国boy']",761
酸~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,BV1LR4y1q7G1,https://b23.tv/BV1LR4y1q7G1,高斯Goh,9906867,39224,6699,479663,208368,150808,20566,"['桌游棋牌整活挑战', '游戏', '桌游棋牌', '桌游棋牌', '搞笑', '日常', '聚会', '逗比', '沙雕', '搞笑瑜伽', '整活', '小潮team', '桌游棋牌创作营']",1428
《 四 川 冒 菜 全 套 配 方 》,BV1ny4y1Z7t9,https://b23.tv/BV1ny4y1Z7t9,赖皮猴爱美食,3538293,4577,3501,237206,179238,174244,35930,"['被美食治愈的瞬间', '美食', '美食制作', '麻辣烫', '川菜', '火锅', '小吃', '冒菜', '底料', '串串香', '配方', '钵钵鸡']",689
饭店老板玉麒麟亲自下厨，却把茄子吃吐了？【还愿挑战ep17-京春锦府】,BV15b4119748,https://b23.tv/BV15b4119748,王师傅和小毛毛,2608004,7832,2259,370344,126199,25653,6636,"['春日美食必吃榜', '美食', '美食侦探', '茄子', '探店', 'CSGO', '玉麒麟', '盐城', '刘培茄', 'B站美食测评局二期']",748
哪国会为了龙虾打一仗？【奇葩小国45】,BV1uD4y1A7Mp,https://b23.tv/BV1uD4y1A7Mp,小约翰可汗,8076010,42629,9678,369579,196859,59686,12862,"['历史人文档案馆', '知识', '人文历史', '历史', '奇葩', '法国', '巴西', '战争', '奇闻', '世界史', '龙虾']",1750
这 么 多 先 生,BV1cY4y1U7LN,https://b23.tv/BV1cY4y1U7LN,哦呼w,10226551,1805,2251,603492,130175,105998,59865,"['差不多先生', '狂飙，但是鬼畜', '鬼畜', '鬼畜调教', '鬼畜', 'rap', '京海有嘻哈', '狂飙', '沙雕', '徐江', '鬼畜星探企划']",78
知道的人越多！倒闭的关东煮店越多！,BV1p54y1w7Ti,https://b23.tv/BV1p54y1w7Ti,摩西是野生的,5544348,5560,4305,239479,48746,102297,12876,"['情人节美食记录', '美食', '美食制作', '日本料理', '火锅', '小吃', '美食', '搞笑', '制作教程', '串串', '关东煮', '便利店关东煮', '“遇见你，怦然心动”2023情人节活动']",291
力斩诸神！Oliveira星际2世界冠军的含金量！,BV1Jo4y1e7eH,https://b23.tv/BV1Jo4y1e7eH,DarkCarrot,4601268,11964,5408,203520,149431,68487,31548,"['游戏', '电子竞技', '星际争霸2', '电子竞技', '世界冠军', 'Oliveira', '0.37%', '职业选手', 'TIME', '中国星际', '李培楠', '2023IEM卡托维兹']",977
《原神》迪希雅角色PV——「沙际晨光」,BV1vs4y1b7rU,https://b23.tv/BV1vs4y1b7rU,原神,3567520,7308,12572,328506,97651,39176,48448,"['游戏', '手机游戏', '原神', '原神3.5', '迪希雅', '沙际晨光', '米哈游', 'miHoYo']",119
我似乎找到对抗全球变暖的方法了！,BV1tx4y1c7qP,https://b23.tv/BV1tx4y1c7qP,张圣叹Yo,6449900,14117,4948,575616,50949,59049,24810,"['日常美食打卡', '美食', '美食测评']",249
又上央视了。国家营养餐给偏远山区孩子带来了什么好处？,BV13o4y1v7Ko,https://b23.tv/BV13o4y1v7Ko,山村支教亮亮老师,3433530,6937,7355,296622,349567,38056,15035,"['月牙之死及飞天(第四幕)', '是老师，也是UP主！', '生活', '日常', '央视', '山区', '三农', '国家', '支教', '营养餐', '山村支教', '乡村教育', '支教老师']",343
阳光无期大男孩,BV13D4y1G7WZ,https://b23.tv/BV13D4y1G7WZ,白勺啊达,4664765,5618,1668,294463,77492,94216,31719,"['阳光开朗大男孩', '鬼畜星探企划', '鬼畜', '人力VOCALOID', '罗翔', '鬼畜', '搞笑', '法外狂徒', '张三']",71
狠  球,BV1kb411X7rC,https://b23.tv/BV1kb411X7rC,万灵缝合厂,5092701,2570,748,315281,44868,207468,18227,"['鬼畜星探企划', '鬼畜', '鬼畜剧场', '流浪地球', '三体', '蔡徐坤', '九转大肠', '九转大肠的100种整活方式']",138
00后玩B站 VS 10后玩B站,BV1cy4y1f7Xt,https://b23.tv/BV1cy4y1f7Xt,进击的金厂长,5911942,8081,16667,530414,217391,69655,18632,"['沙雕动画', '动画', '短片·手书', '动画短片', '搞笑', '搞笑动画', '童年', '生活', '小孩', '00后', '10后', '金厂长']",169
【沙雕说唱】如果你的代驾司机是个rapper,BV16v4y1W7Sa,https://b23.tv/BV16v4y1W7Sa,肥宅快乐雕PhatDeal,1581603,796,1575,209109,99584,47832,15565,"['Life is Like a Taxi', '音乐分享官', '音乐', '原创音乐', '嘻哈', '说唱', '必剪创作', '搞笑视频', '沙雕', '中文说唱', 'Rapper', '音乐分享官6.0']",188
徐 江 大 战 僵 尸,BV1Vs4y1h7Ap,https://b23.tv/BV1Vs4y1h7Ap,猪排派,8300111,1551,1673,369161,41699,59214,43372,"['Watery Graves(In-Game)', '鬼畜星探企划', '鬼畜', '鬼畜剧场', '植物大战僵尸', '搞笑', '高启强', '张颂文', '狂飙', '徐江', '贾冰']",92
《那年夏天，宁静的瑶》,BV1iy4y1Z7sT,https://b23.tv/BV1iy4y1Z7sT,瑶生Y,4005516,1207,3854,502746,91954,75731,30324,"[""When She's Gone"", '给整活儿加点艺术', '生活', '搞笑', '治愈', '自由万岁', '美好', '大海', '搞笑研究所2023']",47
鹰酱的粤江南探店，但是柯洁请客,BV1Av4y1e7Bk,https://b23.tv/BV1Av4y1e7Bk,棋手战鹰,2698279,7105,4006,137821,38685,8653,7692,"['我的美食测评分享', '美食', '美食记录', '探店', '柯洁', '粤江南', '拔罐王', '捷豹', '鹰酱', '请客', '战鹰', '棋手战鹰', 'B站美食测评局二期']",534
荒野求生第一集【大结局】,BV1Ny4y1f7u5,https://b23.tv/BV1Ny4y1f7u5,逗比的雀巢,6672386,5762,3243,355839,54622,33943,11350,"['黎明觉醒生机来了', '游戏', '手机游戏', '黎明觉醒', '搞笑', '手机游戏', '生活', '娱乐', '搞笑视频', '恶搞', '黎明觉醒：生机', '沙雕', '黎明觉醒生机UP主激励计划']",286
停服的第四年，机甲们终于找到了回家的路,BV1eM41177XV,https://b23.tv/BV1eM41177XV,黯穹,1992565,3625,3863,113013,79271,21247,5695,"['我和游戏有个约会', '游戏', '网络游戏', '机甲', '玩家自制', '天剑', '机甲旋风', '横板格斗', '模拟器', '情怀']",417
听说，未来的太空电梯长这样！,BV1DA411m7L5,https://b23.tv/BV1DA411m7L5,开普勒星人,2495756,3086,4634,237100,23931,34382,13706,"['太空电梯', '打开流浪地球2的N种方式', '知识', '科学科普', '开普勒星人', '中国航天', '共赴流浪地球2新春之旅']",83
自制地震床，一地震就掉进床内····,BV1pA411273w,https://b23.tv/BV1pA411273w,飞飞舰长,6391721,5346,8258,250802,4738,36533,6112,"['万物研究所', '科技', '极客DIY', '科普', '搞笑', '地震', '发明', '制作', '一命', '救灾', '基建']",103
必 要 时 我 会 出 家,BV1do4y1e7Ex,https://b23.tv/BV1do4y1e7Ex,黄正义_,11342588,6119,8798,331487,49586,81660,32510,"['B站小剧场', '影视', '小剧场', '美女', '原创', '卤蛋', '正能量', 'B站小剧场·新春放映会']",150
丑开三度！《2023淘宝丑东西颁奖盛典》来了,BV1JY411e7jP,https://b23.tv/BV1JY411e7jP,淘宝,5241753,16543,5330,113698,19986,19754,67095,"['生活', '搞笑', '综艺', '搞笑', '中国BOY', '奇葩', '高能', '吐槽', '淘宝', '颁奖盛典', '丑东西', '丑东西大赛']",1328
你要永远相信，你才是世界上独一无二的女人,BV18o4y1i7U2,https://b23.tv/BV18o4y1i7U2,cheems日记,3169403,7006,5990,582898,120409,150940,57424,"['天龙八部之宿敌', '搞笑人有没有爱情', '生活', '搞笑', '配音', '情感', '原创', '女人', '相信', '独一无二', '搞笑研究所2023']",139
《对接の小曲2.0》(官方版本）,BV1Eg4y1p7L7,https://b23.tv/BV1Eg4y1p7L7,我叫瞬哥qaq,6156096,4289,3026,696008,114566,208843,67581,"['My Songs Know What You Did in the Dark (Light Em Up)', '搞笑研究所', '生活', '搞笑', '人力VOCALOID', '蔡徐坤', '鬼畜', '对接', '你干嘛', '小黑子', 'Fall Out Boy', 'ikun', '搞笑研究所2023']",101
血赚！原来乐高法拉利超跑还可以做成一把枪！高达老鸟的乐高初体验【RAY】,BV1FR4y1v7Jm,https://b23.tv/BV1FR4y1v7Jm,RAY的模型世界,1811700,5011,2335,154259,93630,42973,17078,"['手办模玩怎么玩？', '动画', '手办·模玩', '跑车', '乐高', '高达', '模型', '玩具', '手工', '法拉利', '枪', 'MOC', 'apex英雄', '我的模玩生活·第二期']",569
【半佛】米哈游正面临危险时刻,BV1DM4y1f7bd,https://b23.tv/BV1DM4y1f7bd,硬核的半佛仙人,2784835,9533,8482,187888,45196,24083,8612,"['畅聊行业观点', '知识', '财经商业', '互联网', '财经', '原神', '手游', '魔幻', '游戏', '生活', '寻找100位内行人对谈', '商业', '米哈游']",910
真人卡牌 特效大乱斗！,BV1TM411A7Ep,https://b23.tv/BV1TM411A7Ep,神奇的老皮,5523724,8523,4404,352401,161511,128039,55172,"['游戏', '桌游棋牌', '炉石传说', '游戏王', '三国杀', '特效', '童年', '动画', '界徐盛', '战斗', '卡牌', '燃', 'jojo']",382
当村里只有老人，我成了所有人的“女儿”,BV13R4y1v7hC,https://b23.tv/BV13R4y1v7hC,春雨梦游记,1371147,4942,3123,126116,101788,28432,11763,"['2023的第一场旅行', '生活', '出行', '农村', '旅游', '搞笑', '生活', '日常', '情感', '感动', '老人', '2023-bilibili出行达人征集令']",833
我和我那嘴硬的兄弟,BV1Q24y1n7ZT,https://b23.tv/BV1Q24y1n7ZT,三个猪鼓励,3741832,863,832,206757,3730,9794,7885,"['搞笑研究所', '生活', '搞笑', '搞笑', '高能', '搞笑研究所2023']",151
剑与战斧的对决！一名剑客的蜕化与救赎！,BV1DM411J7SC,https://b23.tv/BV1DM411J7SC,他说电影,13345617,1428,1252,316717,7912,96307,955,"['动画', '动漫杂谈', '动漫杂谈', '原创', '对决', '热血', '动漫解说', '战斗']",248
不当人之《辛辣天塞》,BV1Ds4y1h7xP,https://b23.tv/BV1Ds4y1h7xP,国家二级飞行员,3596128,1544,990,265731,7600,29533,5860,"['游戏', '网络游戏', '吃鸡', '绝地求生', '飞天老六', '国家二级飞行员', '2023鸡斯卡星火计划', 'pubg飞行员', '绝地求生飞行员', 'pubg', '辛辣天塞']",117
骑行穿越大兴安岭，沿途野生动物众多，还好找到一个安全的营地,BV1584y1J742,https://b23.tv/BV1584y1J742,徐云流浪中国,1275361,15923,4313,91443,62278,5688,2569,"['户外出行达人集合！', '生活', '出行', '骑行', '2023-bilibili出行达人征集令']",1168
带心里医生玩狼人杀,BV1VD4y1A71q,https://b23.tv/BV1VD4y1A71q,旺仔有内涵,4886738,2410,4070,541960,9843,35845,14848,"['生活', '搞笑', '搞笑', '娱乐', '高能', '狼人', '心里']",154
古代美女合集,BV1Xv4y1W7AH,https://b23.tv/BV1Xv4y1W7AH,永哥爱玩花样,9716278,1575,3776,1049472,207635,55077,13788,"['青花瓷', '生活', '绘画', '美女', '民间艺术', '古代美女']",30
【STN快报第七季05】赵灵儿，当时要是有这把AK，我就能救你了,BV1Eg4y1p77s,https://b23.tv/BV1Eg4y1p77s,STN工作室,1442317,11037,1873,105974,74757,18468,4178,"['My Promise', '游戏', '单机游戏', '仙剑奇侠传', '星际争霸', 'DC', '和平精英', '英雄联盟', '世嘉', 'chatGPT', '霍格沃兹', '李培楠']",1320
老师吃席 坐小孩那桌,BV11M411J7cQ,https://b23.tv/BV11M411J7cQ,乡村教师日记,1414629,6076,4068,128752,133917,10841,3449,"['面会菜', '记录美好农村生活', '生活', '三农', '美食', '教育', '童年', '丁老师', '乡村教师日记', '小学生', '留守儿童', '乡村教育', '吃席', '三农繁星计划7.0 在希望的田野上']",762
张涛：我需要深呼吸！,BV1DD4y137ve,https://b23.tv/BV1DD4y137ve,阿沛不开心,3069445,814,1060,307207,4521,10814,1636,"['校园整活王', '生活', '搞笑', '校园星发现·up！开学啦']",88
伪loser，真强者，深度解析影视剧里“出走的女人们”,BV1NA411m7Tf,https://b23.tv/BV1NA411m7Tf,香芹又青了,1156724,2591,1869,82777,37368,24805,9930,"['恋 (Love) (Strings & Piano ver.|Instrumental)', '新剧好剧一起看', '影视', '影视杂谈', '姐姐', '影评杂谈', '俗女养成记', '独立女性', '放羊的星星', '姐系', '逃避虽可耻但有用', '影娱新春游园会']",1245
国外专业电音制作人如何评价中国最洗脑的歌？,BV17u4y1F7Bs,https://b23.tv/BV17u4y1F7Bs,不是柯桑德,1292446,6918,2690,92447,23498,9961,4006,"['爱如火', '音乐分享官', '音乐', '乐评盘点', '编曲', '电音', 'MV', '循环', '音乐', '洗脑', '专业', '烈火', '音乐分享官6.0']",542
